time,mean_current_magnitude,trend_line
2011-06-16 00:00:00,0.07033121423558615,0.07558373301603669
2011-07-16 12:00:00,0.0704816343550632,0.07559738113503037
2011-08-16 12:00:00,0.07007025569273624,0.07561125299367967
2011-09-16 00:00:00,0.07456307789810777,0.07562490111267335
2011-10-16 12:00:00,0.0771682737258048,0.07563854923166702
2011-11-16 00:00:00,0.07725122353379463,0.0756521973506607
2011-12-16 12:00:00,0.07618155814354893,0.07566584546965437
2012-01-16 12:00:00,0.07559946106504105,0.07567971732830368
2012-02-15 12:00:00,0.08066598456481656,0.07569314170764171
2012-03-16 12:00:00,0.07839977044589802,0.07570656608697976
2012-04-16 00:00:00,0.08099488494091245,0.07572021420597344
2012-05-16 12:00:00,0.0773654024051209,0.07573386232496711
2012-06-16 00:00:00,0.07032893387806093,0.07574751044396079
2012-07-16 12:00:00,0.06985054162924796,0.07576115856295446
2012-08-16 12:00:00,0.07028781729284925,0.07577503042160377
2012-09-16 00:00:00,0.07284045227465263,0.07578867854059744
2012-10-16 12:00:00,0.07651787049956747,0.07580232665959112
2012-11-16 00:00:00,0.07820562535212962,0.0758159747785848
2012-12-16 12:00:00,0.07900554298245205,0.07582962289757847
2013-01-16 12:00:00,0.08097916628822367,0.07584349475622779
2013-02-15 00:00:00,0.08166983664705313,0.07585669539591018
2013-03-16 12:00:00,0.08215398317584713,0.07586989603559259
2013-04-16 00:00:00,0.07845838633210293,0.07588354415458627
2013-05-16 12:00:00,0.07293308993750518,0.07589719227357994
2013-06-16 00:00:00,0.06613257322238483,0.07591084039257362
2013-07-16 12:00:00,0.07113474973299096,0.0759244885115673
2013-08-16 12:00:00,0.07295743488501825,0.0759383603702166
2013-09-16 00:00:00,0.07543336812901746,0.07595200848921028
2013-10-16 12:00:00,0.07780808717454377,0.07596565660820395
2013-11-16 00:00:00,0.0778427325316109,0.07597930472719763
2013-12-16 12:00:00,0.07805678078027553,0.0759929528461913
2014-01-16 12:00:00,0.07811542053563993,0.07600682470484062
2014-02-15 00:00:00,0.07931904079578195,0.07602002534452303
2014-03-16 12:00:00,0.08166490127234381,0.07603322598420542
2014-04-16 00:00:00,0.08008616166291023,0.0760468741031991
2014-05-16 12:00:00,0.07700550391862632,0.07606052222219278
2014-06-16 00:00:00,0.0699719535494471,0.07607417034118645
2014-07-16 12:00:00,0.06982672185188735,0.07608781846018013
2014-08-16 12:00:00,0.0708473670274602,0.07610169031882943
2014-09-16 00:00:00,0.07388564334642725,0.07611533843782312
2014-10-16 12:00:00,0.07804599970201585,0.07612898655681678
2014-11-16 00:00:00,0.07780407050336272,0.07614263467581046
2014-12-16 12:00:00,0.07274287861460133,0.07615628279480413
2015-01-16 12:00:00,0.07487903642097893,0.07617015465345345
2015-02-15 00:00:00,0.07751279515908846,0.07618335529313586
2015-03-16 12:00:00,0.08244218150376838,0.07619655593281827
2015-04-16 00:00:00,0.07722259247547156,0.07621020405181193
2015-05-16 12:00:00,0.07134239553474896,0.07622385217080561
2015-06-16 00:00:00,0.06675221206960379,0.07623750028979928
2015-07-16 12:00:00,0.0691544637872833,0.07625114840879296
2015-08-16 12:00:00,0.07122386398763536,0.07626502026744227
2015-09-16 00:00:00,0.0729694005732832,0.07627866838643595
2015-10-16 12:00:00,0.07461447468652539,0.07629231650542961
2015-11-16 00:00:00,0.07369914845657426,0.0763059646244233
2015-12-16 12:00:00,0.07656723521942822,0.07631961274341698
2016-01-16 12:00:00,0.07896780677948072,0.07633348460206628
2016-02-15 12:00:00,0.0772297060058711,0.07634690898140432
2016-03-16 12:00:00,0.07481845929842645,0.07636033336074236
2016-04-16 00:00:00,0.07481674929054298,0.07637398147973604
2016-05-16 12:00:00,0.06640960883975348,0.07638762959872972
2016-06-16 00:00:00,0.06485077162829007,0.07640127771772338
2016-07-16 12:00:00,0.06613152253950974,0.07641492583671707
2016-08-16 12:00:00,0.06855746224293759,0.07642879769536637
2016-09-16 00:00:00,0.07207595605887801,0.07644244581436005
2016-10-16 12:00:00,0.0803425539574438,0.07645609393335372
2016-11-16 00:00:00,0.07583542179972404,0.0764697420523474
2016-12-16 12:00:00,0.07820708889290526,0.07648339017134106
2017-01-16 12:00:00,0.07956764144257046,0.07649726202999038
2017-02-15 00:00:00,0.08291155404444321,0.07651046266967279
2017-03-16 12:00:00,0.08138889673386364,0.0765236633093552
2017-04-16 00:00:00,0.08103957752545857,0.07653731142834887
2017-05-16 12:00:00,0.07741419310013137,0.07655095954734255
2017-06-16 00:00:00,0.07026912562042545,0.07656460766633622
2017-07-16 12:00:00,0.07382630982285507,0.0765782557853299
2017-08-16 12:00:00,0.07852014111663642,0.0765921276439792
2017-09-16 00:00:00,0.08162785483624731,0.07660577576297288
2017-10-16 12:00:00,0.08813547202581287,0.07661942388196656
2017-11-16 00:00:00,0.08393161877245779,0.07663307200096023
2017-12-16 12:00:00,0.08034532091065928,0.07664672011995391
2018-01-16 12:00:00,0.08350435747112651,0.07666059197860321
2018-02-15 00:00:00,0.08088886147180124,0.07667379261828562
2018-03-16 12:00:00,0.08022920632866792,0.07668699325796803
2018-04-16 00:00:00,0.07880390892091953,0.0767006413769617
2018-05-16 12:00:00,0.07127711824140183,0.07671428949595538
2018-06-16 00:00:00,0.06722387934366864,0.07672793761494906
2018-07-16 12:00:00,0.06966672019429423,0.07674158573394273
2018-08-16 12:00:00,0.07299482045055565,0.07675545759259204
2018-09-16 00:00:00,0.07702261483361114,0.07676910571158571
